Medicare CCN,Projected to Receive DSH in FY 2024,IHS or PR,Rural Community Hospital Demonstration,New Hospital,2018 UCC (Annualized),Length of 2018 Reporting Period,2019 UCC (Annualized),Length of 2019 Reporting Period,2020 UCC (Annualized),Length of 2020 Reporting Period,Factor 3,Total Uncompensated Care Payment,Total Supplemental Payment,Estimated Per Claim Amount, BILLS 2021 , BILLS 2022 , Claims Average 
500031,SCH,NO,NO,NO,"$491,600.00 ",365,"$874,571.00 ",365,1678090,366,0.000029926,N/A,N/A,147.23,"1,183","1,230",1207
500033,SCH,NO,NO,NO,"$1,255,656.00 ",365,"$4,968,806.00 ",365,2631326,366,0.000086276,N/A,N/A,548.51,935,933,934
500036,SCH,NO,NO,NO,"$7,650,676.00 ",365,"$8,294,135.00 ",365,10051983,366,0.000255211,N/A,N/A,447.3,"3,383","3,392",3388
500037,YES,NO,NO,NO,"$507,943.00 ",365,"$183,688.00 ",365,401963,366,0.000010785,64040.65,N/A,533.67,104,135,120
500039,YES,NO,NO,NO,"$9,833,358.00 ",365,"$9,520,187.30 ",366,8945963.52,365,0.000277623,1648527.34,N/A,371.88,"4,371","4,495",4433
500041,YES,NO,NO,NO,"$10,289,568.00 ",365,"$10,395,073.35 ",366,8727584.86,365,0.000288376,1712376.91,N/A,1057.68,"1,746","1,491",1619
500044,YES,NO,NO,NO,"$4,343,838.00 ",365,"$8,816,905.00 ",365,10290434,366,0.000229848,1364841.32,N/A,443.13,"3,137","3,023",3080
500050,YES,NO,NO,NO,"$22,247,601.00 ",365,"$24,379,291.42 ",366,25428008.43,365,0.00070689,4197519.56,N/A,1018.82,"4,319","3,921",4120
500051,YES,NO,NO,NO,"$8,709,990.00 ",365,"$10,911,880.44 ",366,7692095.65,365,0.000267416,1587919.41,N/A,543.81,"2,878","2,962",2920
500052,NO,NO,NO,NO,$0.00 ,365,$0.00 ,365,0,366,0,N/A,N/A,N/A, N/A , N/A , N/A 
500053,YES,NO,NO,NO,"$3,052,194.51 ",215,"$2,138,949.00 ",365,1385387,366,0.000064523,383137.3,N/A,240.51,"1,701","1,484",1593
500054,YES,NO,NO,NO,"$14,327,367.00 ",365,"$16,637,385.00 ",365,13242918,366,0.000433139,2571979.51,N/A,406.32,"6,765","5,894",6330
500058,YES,NO,NO,NO,"$15,029,279.00 ",365,"$16,853,661.00 ",365,18773280,366,0.000497066,2951582.32,N/A,495.48,"6,168","5,745",5957
500060,YES,NO,NO,NO,"$1,856,001.00 ",365,"$2,090,628.00 ",365,1707180,366,0.000055406,329003.71,N/A,1166.68,259,304,282
500064,YES,NO,NO,NO,"$36,669,301.00 ",365,"$36,381,805.82 ",366,33811466.05,365,0.001048211,6224284.98,N/A,1996.24,"3,261","2,975",3118
500072,SCH,NO,NO,NO,"$1,834,823.00 ",365,"$2,613,941.00 ",365,1133265,366,0.000054525,N/A,N/A,177.6,"1,986","1,660",1823
500077,YES,NO,NO,NO,"$5,472,653.00 ",365,"$6,236,007.00 ",365,4587424,366,0.000159628,947873.96,N/A,498.36,"1,945","1,859",1902
500079,YES,NO,NO,NO,"$17,523,547.00 ",365,"$21,141,891.00 ",365,22873046,366,0.00060365,3584478.97,N/A,629.08,"5,695","5,701",5698
500084,YES,NO,NO,NO,"$1,656,421.00 ",365,"$1,876,419.00 ",365,1933634,366,0.000053621,318399.28,N/A,1768.88,190,169,180
500088,YES,NO,NO,NO,"$12,330,511.00 ",365,"$13,370,005.85 ",366,11250905.18,365,0.000362208,2150794.85,N/A,629.44,"3,508","3,326",3417
500108,YES,NO,NO,NO,"$14,246,781.00 ",365,"$15,162,771.16 ",366,13071579.7,365,0.000416478,2473046.36,N/A,619.5,"4,129","3,855",3992
500119,YES,NO,NO,NO,"$3,043,864.00 ",365,"$5,706,910.00 ",365,6881960,366,0.00015327,910120.28,N/A,650.09,"1,365","1,434",1400
500124,YES,NO,NO,NO,"$9,663,146.00 ",365,"$9,005,839.00 ",365,9992278,366,0.000281384,1670860.82,N/A,504.03,"3,317","3,313",3315
500129,YES,NO,NO,NO,"$28,516,230.00 ",365,"$30,021,801.00 ",365,29941313,366,0.000867966,5153988.57,N/A,945.86,"5,610","5,288",5449
500138,NO,NO,NO,NO,$0.00 ,365,$0.00 ,366,0,365,0,N/A,N/A,N/A, N/A , N/A , N/A 
500139,YES,NO,NO,NO,"$2,526,815.00 ",365,"$2,511,748.50 ",366,2076292.93,365,0.000069759,414226.49,N/A,357.4,"1,058","1,260",1159
500141,YES,NO,NO,NO,"$8,804,320.00 ",365,"$9,398,052.91 ",366,8117416.73,365,0.000258034,1532206.96,N/A,984.71,"1,578","1,534",1556
500148,NO,NO,NO,NO,"$1,872,975.00 ",365,"$1,925,797.00 ",365,1587785,366,0.000052806,N/A,N/A,N/A, N/A , N/A , N/A 
500150,YES,NO,NO,NO,"$11,812,904.00 ",365,"$13,168,477.98 ",366,11647940.98,365,0.000359088,2132265.99,N/A,1060.83,"2,048","1,971",2010
500151,YES,NO,NO,NO,"$3,535,554.00 ",365,"$3,666,272.42 ",366,3254685.58,365,0.000102534,608850.18,N/A,289.1,"2,083","2,129",2106
500152,YES,NO,NO,NO,"$4,424,496.00 ",365,"$4,503,745.00 ",365,5197074,366,0.000138663,823382.18,N/A,590.24,"1,358","1,432",1395
500154,YES,NO,NO,NO,"$3,120,332.36 ",208,"$4,203,869.00 ",365,4829565,366,0.000119219,707922.02,N/A,1435.95,417,569,493
500157,NO,NO,NO,YES,,,,,,,N/A,N/A,N/A,N/A, N/A , N/A , N/A 
510001,YES,NO,NO,NO,"$19,051,542.00 ",365,"$25,399,328.00 ",365,20351453,366,0.00063464,3768494.41,N/A,450.62,"8,651","8,074",8363
510002,YES,NO,NO,NO,"$1,525,443.00 ",365,"$1,638,285.55 ",366,1621274.71,365,0.000046936,278704.17,N/A,310.36,911,884,898
510006,YES,NO,NO,NO,"$4,355,439.00 ",365,"$8,656,586.00 ",365,12033208,366,0.000245724,1459109.79,N/A,355.19,"4,201","4,015",4108
510007,YES,NO,NO,NO,"$10,897,649.00 ",365,"$11,990,029.00 ",365,11481259,366,0.000337051,2001411.47,N/A,407.62,"5,305","4,514",4910
510008,YES,NO,NO,NO,"$5,204,362.00 ",365,"$5,977,678.00 ",365,7071369,366,0.000179148,1063781.9,N/A,448.66,"2,489","2,252",2371
510012,YES,NO,NO,NO,"$3,519,266.00 ",365,"$1,604,071.00 ",365,1018466,366,0.000060369,358473.57,N/A,976.77,404,330,367
510013,YES,NO,NO,NO,"$719,590.00 ",365,"$1,475,201.00 ",365,2530534,366,0.000046415,275609.72,N/A,286.79,969,952,961
510022,YES,NO,NO,NO,"$32,039,446.00 ",365,"$36,331,832.00 ",365,29490817,366,0.000958988,5694477.34,N/A,670.1,"9,182","7,813",8498
510023,YES,NO,NO,NO,"$4,247,325.00 ",365,"$5,608,533.16 ",366,4572139.18,365,0.000141315,839129.8,N/A,372.78,"2,269","2,232",2251
510024,YES,NO,NO,NO,"$4,527,809.00 ",365,"$3,580,497.42 ",366,4451326.09,365,0.000123417,732848.25,N/A,290.58,"2,631","2,413",2522
510029,YES,NO,NO,NO,"$2,544,391.00 ",365,"$3,944,855.00 ",365,4775318,366,0.000110489,656083.14,N/A,316.95,"2,120","2,019",2070
510030,SCH,NO,NO,NO,"$4,155,163.00 ",365,"$2,274,076.00 ",365,1948305,366,0.000082332,N/A,N/A,628.39,809,746,778
510031,YES,NO,NO,NO,"$1,126,513.00 ",365,"$967,417.00 ",365,715362,366,0.000027549,163585.81,N/A,5276.96,34,27,31
510038,YES,NO,NO,NO,"$1,280,628.00 ",365,"$1,793,295.86 ",366,1286436.85,365,0.000042676,253409.7,N/A,665.12,422,339,381
510046,SCH,NO,NO,NO,"$3,522,524.00 ",365,"$3,434,902.31 ",366,2694235.3,365,0.00009462,N/A,N/A,254.81,"2,301","2,109",2205
510047,NO,NO,NO,NO,"$2,209,653.00 ",365,"$1,708,189.00 ",365,1387968.53,91,0.000052067,N/A,N/A,N/A, N/A , N/A , N/A 
510048,SCH,NO,NO,NO,"$1,575,771.00 ",365,"$2,094,298.00 ",365,1142788,366,0.000047064,N/A,N/A,214.31,"1,344","1,263",1304
510050,YES,NO,NO,NO,"$5,257,455.00 ",365,"$9,208,944.00 ",365,8531546,366,0.000225202,1337248.13,N/A,427.78,"3,304","2,947",3126
510055,YES,NO,NO,NO,"$8,654,319.00 ",365,"$13,726,936.00 ",365,11470127,366,0.000331404,1967881.1,N/A,783.7,"2,702","2,319",2511
510058,YES,NO,NO,NO,"$5,616,078.00 ",365,"$7,020,517.00 ",365,6981757,366,0.000192351,1142183.12,N/A,269.51,"4,251","4,224",4238
510062,YES,NO,NO,NO,"$2,063,922.00 ",365,"$2,503,325.57 ",366,2556422.76,365,0.000069859,414825.71,N/A,268.5,"1,530","1,560",1545
510070,YES,NO,NO,NO,"$3,142,455.00 ",365,"$2,547,210.34 ",366,2982776.66,365,0.000085195,505886.87,N/A,143.43,"3,743","3,311",3527
510071,NO,NO,NO,NO,"$1,586,952.00 ",365,"$1,020,190.63 ",397,,,0.000038272,N/A,N/A,N/A, N/A , N/A , N/A 
510072,YES,NO,NO,NO,"$458,374.00 ",365,"$614,980.12 ",366,18441.23,184,0.000010629,63114.4,N/A,354.58,164,191,178
510082,NO,NO,NO,NO,"$1,875,640.06 ",396,,,,,0.000055727,N/A,N/A,N/A, N/A , N/A , N/A 
510086,SCH,NO,NO,NO,"$25,543.00 ",365,"$1,186,569.13 ",366,63320.01,365,0.000012277,N/A,N/A,377.73,203,182,193
510091,NO,NO,NO,NO,"$252,453.00 ",365,"$297,586.00 ",365,306954,366,0.000008405,N/A,N/A,N/A, N/A , N/A , N/A 
510093,NO,NO,NO,YES,,,,,,,N/A,N/A,N/A,N/A, N/A , N/A , N/A 
520002,YES,NO,NO,NO,"$4,697,353.00 ",365,"$4,849,939.49 ",366,4498820.86,365,0.000137759,818012.3,N/A,1256.55,695,607,651
520004,YES,NO,NO,NO,"$3,094,474.00 ",365,"$5,996,522.00 ",365,4400658,366,0.000131921,783350.67,N/A,469.63,"1,713","1,623",1668
520008,NO,NO,NO,NO,"$4,784,515.00 ",365,"$5,329,896.00 ",365,4235248,366,0.000140615,N/A,N/A,N/A, N/A , N/A , N/A 
520009,YES,NO,NO,NO,"$6,715,581.00 ",365,"$8,518,251.33 ",366,7091697.22,365,0.000218716,1298736.51,N/A,819.39,"1,654","1,515",1585
520011,SCH,NO,NO,NO,"$1,713,323.00 ",365,"$1,971,525.00 ",365,2198620,366,0.000057728,N/A,N/A,628.97,575,515,545
520013,YES,NO,NO,NO,"$3,712,728.00 ",365,"$4,471,453.44 ",366,3331674.94,365,0.000112786,669725.6,N/A,348.27,"1,984","1,861",1923
520017,YES,NO,NO,NO,"$1,751,620.00 ",365,"$2,222,044.21 ",366,1728664.13,365,0.000055848,331626.04,N/A,1042.85,314,322,318
520019,SCH,NO,NO,NO,"$3,237,718.00 ",365,"$3,213,355.29 ",366,2378017.32,365,0.000086532,N/A,N/A,736.15,691,704,698
520021,YES,NO,NO,NO,"$8,130,627.00 ",365,"$8,682,994.97 ",366,10215783.98,365,0.000265325,1575499.37,N/A,912.8,"1,708","1,743",1726
520028,YES,NO,NO,NO,"$1,647,481.00 ",365,"$1,808,701.00 ",365,2099177,366,0.000054525,323769.75,N/A,405.22,815,783,799
520030,YES,NO,NO,NO,"$8,041,106.00 ",365,"$7,627,295.30 ",366,5542694.98,365,0.00020791,1234572.09,N/A,334.75,"3,825","3,550",3688
520033,YES,NO,NO,NO,"$2,200,310.00 ",365,"$2,848,152.84 ",366,2283214.29,365,0.00007181,426406.86,N/A,745.47,569,575,572
520034,YES,NO,NO,NO,"$1,283,117.00 ",365,"$1,252,538.00 ",365,1162519,366,0.000036277,215413.29,N/A,386.74,553,561,557
520035,YES,NO,NO,NO,"$3,038,107.00 ",365,"$2,919,000.00 ",365,2469203,366,0.000082634,490679.85,N/A,490.19,912,"1,090",1001
520037,YES,NO,NO,NO,"$4,718,390.00 ",365,"$7,413,798.00 ",365,8001552,366,0.000197361,1171932.04,N/A,405.65,"3,191","2,586",2889
520038,NO,NO,NO,NO,"$958,179.00 ",365,"$1,129,592.00 ",365,927071,366,0.000029541,N/A,N/A,N/A, N/A , N/A , N/A 
520041,YES,NO,NO,NO,"$1,893,934.00 ",365,"$2,165,151.08 ",366,1825964.98,365,0.000057677,342486.26,N/A,704.7,538,433,486
520044,YES,NO,NO,NO,"$1,551,844.00 ",365,"$1,392,029.22 ",366,1578955.08,365,0.000044412,263718.69,N/A,635.47,407,423,415
520045,YES,NO,NO,NO,"$2,852,759.00 ",365,"$5,243,346.00 ",365,6355629,366,0.000141701,841420.63,N/A,727.24,"1,228","1,086",1157
520049,YES,NO,NO,NO,"$6,527,836.00 ",365,"$8,082,713.00 ",365,6824096,366,0.000210017,1247083.7,N/A,806.13,"1,672","1,421",1547
520051,YES,NO,NO,NO,"$15,644,840.00 ",365,"$16,785,888.26 ",366,15544885.36,365,0.000470464,2793617.76,N/A,915.04,"3,263","2,842",3053
520057,YES,NO,NO,NO,"$2,464,244.00 ",365,"$1,744,505.00 ",365,2117820,366,0.000062183,369240.22,N/A,510,780,667,724
520059,YES,NO,NO,NO,"$2,052,694.00 ",365,"$1,979,732.00 ",365,1892815,366,0.000058132,345189.1,N/A,437.5,765,813,789
520062,NO,NO,NO,NO,"$888,521.00 ",365,"$1,160,530.00 ",365,920776,366,0.000029086,N/A,N/A,N/A, N/A , N/A , N/A 
520063,NO,NO,NO,NO,"$2,573,411.00 ",365,"$2,629,361.27 ",366,2037842.88,365,0.000070968,N/A,N/A,N/A, N/A , N/A , N/A 
520066,YES,NO,NO,NO,"$4,357,344.00 ",365,"$5,046,370.33 ",366,4305512.7,365,0.000134359,797824.31,N/A,483.24,"1,756","1,545",1651
520070,YES,NO,NO,NO,"$5,575,796.00 ",365,"$10,171,763.00 ",365,6012170,366,0.000212592,1262370.74,N/A,287.23,"4,611","4,178",4395
520071,YES,NO,NO,NO,"$521,832.00 ",365,"$812,214.00 ",365,1369174,366,0.00002656,157713.92,N/A,317.97,511,480,496
520075,YES,NO,NO,NO,"$6,070,253.00 ",365,"$5,700,188.05 ",366,6031701.06,365,0.000174738,1037594.96,N/A,610.35,"1,856","1,544",1700
520076,YES,NO,NO,NO,"$3,342,058.00 ",365,"$2,781,285.04 ",366,2248950.65,184,0.000082135,487718.19,N/A,1207.22,445,362,404
520078,YES,NO,NO,NO,"$8,651,198.00 ",365,"$10,296,032.69 ",366,7630143.39,365,0.000260304,1545689.52,N/A,2256.48,762,607,685
520083,YES,NO,NO,NO,"$7,318,584.00 ",365,"$6,050,754.00 ",365,6840523,366,0.000198497,1178675.92,N/A,181.03,"6,648","6,374",6511
520087,YES,NO,NO,NO,"$8,847,670.00 ",365,"$8,763,797.00 ",365,17273926,366,0.000343267,2038322.15,N/A,591.33,"3,798","3,096",3447
520088,SCH,NO,NO,NO,"$2,694,011.44 ",184,"$6,370,958.00 ",365,4185366,366,0.000129414,N/A,N/A,546.95,"1,460","1,349",1405
520089,YES,NO,NO,NO,"$5,429,730.00 ",365,"$6,121,950.00 ",365,6147873,366,0.000173598,1030826.93,N/A,352.78,"2,956","2,887",2922
520091,SCH,NO,NO,NO,"$1,043,772.00 ",365,"$1,480,551.69 ",366,1142960.84,365,0.000035902,N/A,N/A,523.8,454,360,407
520095,NO,NO,NO,NO,"$794,888.00 ",365,"$709,786.00 ",365,577469,366,0.000020422,N/A,N/A,N/A, N/A , N/A , N/A 
520096,YES,NO,NO,NO,"$13,847,067.00 ",365,"$16,751,142.46 ",366,11382363.35,365,0.000411005,2440549.64,N/A,1058.81,"2,568","2,042",2305
520097,YES,NO,NO,NO,"$2,937,424.00 ",365,"$2,326,596.76 ",366,2677338.13,365,0.000078013,463243.89,N/A,630.26,728,742,735
520098,YES,NO,NO,NO,"$31,821,348.00 ",365,"$34,484,996.56 ",366,15020702.17,365,0.000795449,4723379.82,N/A,534.8,"8,887","8,776",8832
520100,YES,NO,NO,NO,"$3,716,136.00 ",365,"$3,838,387.00 ",365,3180324,366,0.000105238,624901.99,N/A,455.14,"1,374","1,372",1373
520102,YES,NO,NO,NO,"$2,220,589.00 ",365,"$2,454,137.00 ",365,2066651,366,0.000066077,392364.01,N/A,534.56,679,788,734
520103,YES,NO,NO,NO,"$3,835,005.00 ",365,"$4,240,791.39 ",366,4221106.08,365,0.000120611,716190.38,N/A,309.24,"2,332","2,300",2316
520107,YES,NO,NO,NO,"$1,437,556.00 ",365,"$1,632,424.00 ",365,1312722,366,0.000042946,255013.57,N/A,457.01,597,519,558
520109,SCH,NO,NO,NO,"$1,885,836.00 ",365,"$1,900,469.00 ",365,1874917,366,0.000055541,N/A,N/A,947.7,360,335,348
520113,SCH,NO,NO,NO,"$2,237,865.00 ",365,"$2,723,821.00 ",365,1584160,366,0.000064048,N/A,N/A,435.15,939,808,874
520116,NO,NO,NO,NO,"$1,725,802.00 ",365,"$609,975.83 ",366,1365747.55,365,0.000036508,N/A,N/A,N/A, N/A , N/A , N/A 
520136,YES,NO,NO,NO,"$13,944,560.00 ",365,"$14,745,082.51 ",366,8970676.04,365,0.000368764,2189722.89,N/A,904.84,"2,536","2,304",2420
520138,YES,NO,NO,NO,"$26,851,713.00 ",365,"$28,918,899.00 ",365,23370335,366,0.00077566,4605874.18,N/A,537.07,"8,951","8,200",8576
520139,YES,NO,NO,NO,"$4,974,080.00 ",365,"$5,653,713.00 ",365,4093995,366,0.0001442,856261.1,N/A,477.56,"1,820","1,765",1793
520160,YES,NO,NO,NO,"$21,629,282.00 ",365,"$3,112,577.00 ",365,5306499,366,0.00029678,1762282.53,N/A,1171.73,"1,711","1,296",1504
520177,YES,NO,NO,NO,"$25,725,450.00 ",365,"$25,845,642.02 ",366,20369232.64,365,0.000705199,4187476.68,N/A,514.12,"8,270","8,019",8145
520189,YES,NO,NO,NO,"$3,830,283.00 ",365,"$4,088,438.00 ",365,3846675,366,0.000115384,685153.19,N/A,422.41,"1,600","1,644",1622
520193,YES,NO,NO,NO,"$4,579,977.00 ",365,"$5,512,989.00 ",365,5797651,366,0.000155857,925482.4,N/A,505.45,"1,955","1,707",1831
520194,NO,NO,NO,NO,"$182,814.00 ",365,"$219,736.00 ",365,181779,366,0.000005725,N/A,N/A,N/A, N/A , N/A , N/A 
520196,NO,NO,NO,NO,"$719,248.00 ",365,"$232,083.00 ",365,84592,366,0.000010192,N/A,N/A,N/A, N/A , N/A , N/A 
520198,YES,NO,NO,NO,"$2,651,844.00 ",365,"$3,147,465.00 ",365,2890405,366,0.000085184,505821.28,N/A,585.44,896,832,864
520202,YES,NO,NO,NO,"$2,263,025.00 ",365,"$3,162,759.94 ",397,92430.55,153,0.000053705,318899.33,N/A,262.9,"1,170","1,256",1213
520205,NO,NO,NO,NO,"$725,882.00 ",365,"$481,412.00 ",365,455905,366,0.000016338,N/A,N/A,N/A, N/A , N/A , N/A 
520206,YES,NO,NO,NO,"$3,056,694.00 ",365,"$2,166,689.00 ",365,1873137,366,0.000069676,413734.59,N/A,331.52,"1,259","1,237",1248
520207,NO,NO,NO,NO,"$1,674,623.00 ",365,"$2,925,583.00 ",365,2671066,366,0.000071197,N/A,N/A,N/A, N/A , N/A , N/A 
520208,YES,NO,NO,NO,"$2,188,077.00 ",365,"$1,502,472.00 ",365,1975903,366,0.000055714,330831.22,N/A,344.98,"1,010",907,959
520210,YES,NO,NO,NO,,0,"$1,240,824.16 ",274,2171864,366,0.000050215,298175.55,N/A,385.74,792,754,773
520212,YES,NO,NO,NO,,0,,0,75399.94,186,0.000002245,13333.49,N/A,34.81,409,356,383
520213,NO,NO,NO,YES,,,,,,,N/A,N/A,N/A,N/A, N/A , N/A , N/A 
520214,NO,NO,NO,YES,,,,,,,N/A,N/A,N/A,N/A, N/A , N/A , N/A 
520215,NO,NO,NO,YES,,,,,,,N/A,N/A,N/A,N/A, N/A , N/A , N/A 
530002,SCH,NO,NO,NO,"$15,157,830.00 ",365,"$11,352,581.04 ",366,9891187.1,365,0.000357336,N/A,N/A,3310.24,706,575,641
530006,SCH,NO,NO,NO,"$3,407,458.00 ",365,"$4,074,611.68 ",366,4998113.05,365,0.000122494,N/A,N/A,682.34,"1,047","1,084",1066
530008,SCH,NO,NO,NO,"$3,815,959.00 ",365,"$3,618,126.00 ",365,3729316,366,0.000109561,N/A,N/A,819.36,826,762,794
530011,SCH,NO,NO,NO,"$5,773,510.00 ",365,"$6,432,753.02 ",366,0,365,0.000178438,N/A,N/A,2230.67,469,481,475
530012,SCH,NO,NO,NO,"$18,720,944.00 ",365,"$11,590,675.72 ",366,21016959.23,184,0.000505355,N/A,N/A,826.89,"3,682","3,576",3629
530014,SCH,NO,NO,NO,"$19,323,587.00 ",365,"$17,959,019.21 ",366,15657456.94,365,0.000519281,N/A,N/A,906.11,"3,411","3,394",3403
530015,SCH,NO,YES,YES,,,,,,,N/A,N/A,N/A,1460.51,657,614,636
530025,SCH,NO,NO,NO,"$3,823,806.00 ",365,"$2,080,038.27 ",366,4375861.91,365,0.000101285,N/A,N/A,1348.5,447,444,446
